adc,lut_index,lut_value,ratio,gene_samples,gene_ms,mode
2171,531,0.367848784,0.0497746223,23891.8187,497.746223,gene
2172,530,0.367101818,0.0494720158,23746.5676,494.720158,gene
2173,530,0.367101818,0.0494720158,23746.5676,494.720158,gene
2174,530,0.367101818,0.0494720158,23746.5676,494.720158,gene
2175,530,0.367101818,0.0494720158,23746.5676,494.720158,gene
2176,529,0.366356373,0.0491712503,23602.2002,491.712503,gene
2177,529,0.366356373,0.0491712503,23602.2002,491.712503,gene
2178,529,0.366356373,0.0491712503,23602.2002,491.712503,gene
2179,529,0.366356373,0.0491712503,23602.2002,491.712503,gene
2180,528,0.365612447,0.0488723158,23458.7116,488.723158,gene
2181,528,0.365612447,0.0488723158,23458.7116,488.723158,gene
2182,528,0.365612447,0.0488723158,23458.7116,488.723158,gene
2183,528,0.365612447,0.0488723158,23458.7116,488.723158,gene
2184,527,0.364870012,0.0485751905,23316.0914,485.751905,gene
2185,527,0.364870012,0.0485751905,23316.0914,485.751905,gene
2186,527,0.364870012,0.0485751905,23316.0914,485.751905,gene
2187,527,0.364870012,0.0485751905,23316.0914,485.751905,gene
2188,526,0.364129126,0.0482798883,23174.3464,482.798883,gene
2189,526,0.364129126,0.0482798883,23174.3464,482.798883,gene
2190,526,0.364129126,0.0482798883,23174.3464,482.798883,gene
2191,526,0.364129126,0.0482798883,23174.3464,482.798883,gene
2192,525,0.363389701,0.0479863638,23033.4546,479.863638,gene
2193,525,0.363389701,0.0479863638,23033.4546,479.863638,gene
2194,525,0.363389701,0.0479863638,23033.4546,479.863638,gene
2195,525,0.363389701,0.0479863638,23033.4546,479.863638,gene
2196,524,0.362651795,0.0476946312,22893.423,476.946312,gene
2197,524,0.362651795,0.0476946312,22893.423,476.946312,gene
2198,524,0.362651795,0.0476946312,22893.423,476.946312,gene
2199,524,0.362651795,0.0476946312,22893.423,476.946312,gene
2200,523,0.36191538,0.0474046689,22754.241,474.046689,gene
2201,523,0.36191538,0.0474046689,22754.241,474.046689,gene
2202,523,0.36191538,0.0474046689,22754.241,474.046689,gene
2203,523,0.36191538,0.0474046689,22754.241,474.046689,gene
2204,522,0.361180484,0.047116479,22615.9099,471.16479,gene
2205,522,0.361180484,0.047116479,22615.9099,471.16479,gene
2206,522,0.361180484,0.047116479,22615.9099,471.16479,gene
2207,522,0.361180484,0.047116479,22615.9099,471.16479,gene
2208,521,0.360447049,0.0468300286,22478.4137,468.300286,gene
2209,521,0.360447049,0.0468300286,22478.4137,468.300286,gene
2210,521,0.360447049,0.0468300286,22478.4137,468.300286,gene
2211,521,0.360447049,0.0468300286,22478.4137,468.300286,gene
2212,520,0.359715104,0.0465453201,22341.7537,465.453201,gene
2213,520,0.359715104,0.0465453201,22341.7537,465.453201,gene
2214,520,0.359715104,0.0465453201,22341.7537,465.453201,gene
2215,520,0.359715104,0.0465453201,22341.7537,465.453201,gene
2216,519,0.358984679,0.0462623555,22205.9306,462.623555,gene
2217,519,0.358984679,0.0462623555,22205.9306,462.623555,gene
2218,519,0.358984679,0.0462623555,22205.9306,462.623555,gene
2219,519,0.358984679,0.0462623555,22205.9306,462.623555,gene
2220,518,0.358255714,0.0459811023,22070.9291,459.811023,gene
2221,518,0.358255714,0.0459811023,22070.9291,459.811023,gene
2222,518,0.358255714,0.0459811023,22070.9291,459.811023,gene
2223,518,0.358255714,0.0459811023,22070.9291,459.811023,gene
2224,517,0.35752821,0.0457015514,21936.7446,457.015514,gene
2225,517,0.35752821,0.0457015514,21936.7446,457.015514,gene
2226,517,0.35752821,0.0457015514,21936.7446,457.015514,gene
2227,517,0.35752821,0.0457015514,21936.7446,457.015514,gene
2228,516,0.356802225,0.0454237162,21803.3838,454.237162,gene
2229,516,0.356802225,0.0454237162,21803.3838,454.237162,gene
2230,516,0.356802225,0.0454237162,21803.3838,454.237162,gene
2231,516,0.356802225,0.0454237162,21803.3838,454.237162,gene
2232,515,0.356077671,0.0451475536,21670.8257,451.475536,gene
2233,515,0.356077671,0.0451475536,21670.8257,451.475536,gene
2234,515,0.356077671,0.0451475536,21670.8257,451.475536,gene
2235,515,0.356077671,0.0451475536,21670.8257,451.475536,gene
2236,514,0.355354637,0.0448730883,21539.0824,448.730883,gene
2237,514,0.355354637,0.0448730883,21539.0824,448.730883,gene
2238,514,0.355354637,0.0448730883,21539.0824,448.730883,gene
2239,514,0.355354637,0.0448730883,21539.0824,448.730883,gene
2240,513,0.354633033,0.0446002774,21408.1332,446.002774,gene
2241,513,0.354633033,0.0446002774,21408.1332,446.002774,gene
2242,513,0.354633033,0.0446002774,21408.1332,446.002774,gene
2243,513,0.354633033,0.0446002774,21408.1332,446.002774,gene
2244,512,0.35391292,0.0443291344,21277.9845,443.291344,gene
2245,512,0.35391292,0.0443291344,21277.9845,443.291344,gene
2246,512,0.35391292,0.0443291344,21277.9845,443.291344,gene
2247,512,0.35391292,0.0443291344,21277.9845,443.291344,gene
2248,511,0.353194237,0.0440596279,21148.6214,440.596279,gene
2249,511,0.353194237,0.0440596279,21148.6214,440.596279,gene
2250,511,0.353194237,0.0440596279,21148.6214,440.596279,gene
2251,511,0.353194237,0.0440596279,21148.6214,440.596279,gene
2252,510,0.352477044,0.0437917714,21020.0502,437.917714,gene
2253,510,0.352477044,0.0437917714,21020.0502,437.917714,gene
2254,510,0.352477044,0.0437917714,21020.0502,437.917714,gene
2255,510,0.352477044,0.0437917714,21020.0502,437.917714,gene
2256,509,0.351761281,0.0435255336,20892.2561,435.255336,gene
2257,509,0.351761281,0.0435255336,20892.2561,435.255336,gene
2258,509,0.351761281,0.0435255336,20892.2561,435.255336,gene
2259,509,0.351761281,0.0435255336,20892.2561,435.255336,gene
2260,508,0.351046979,0.0432609171,20765.2402,432.609171,gene
2261,508,0.351046979,0.0432609171,20765.2402,432.609171,gene
2262,508,0.351046979,0.0432609171,20765.2402,432.609171,gene
2263,508,0.351046979,0.0432609171,20765.2402,432.609171,gene
2264,507,0.350334138,0.0429979129,20638.9982,429.979129,gene
2265,507,0.350334138,0.0429979129,20638.9982,429.979129,gene
2266,507,0.350334138,0.0429979129,20638.9982,429.979129,gene
2267,507,0.350334138,0.0429979129,20638.9982,429.979129,gene
2268,506,0.349622756,0.0427365123,20513.5259,427.365123,gene
2269,506,0.349622756,0.0427365123,20513.5259,427.365123,gene
2270,506,0.349622756,0.0427365123,20513.5259,427.365123,gene
2271,506,0.349622756,0.0427365123,20513.5259,427.365123,gene
2272,505,0.348912805,0.0424766958,20388.814,424.766958,gene
2273,505,0.348912805,0.0424766958,20388.814,424.766958,gene
2274,505,0.348912805,0.0424766958,20388.814,424.766958,gene
2275,505,0.348912805,0.0424766958,20388.814,424.766958,gene
2276,504,0.348204285,0.0422184547,20264.8583,422.184547,gene
2277,504,0.348204285,0.0422184547,20264.8583,422.184547,gene
2278,504,0.348204285,0.0422184547,20264.8583,422.184547,gene
2279,504,0.348204285,0.0422184547,20264.8583,422.184547,gene
2280,503,0.347497225,0.0419617915,20141.6599,419.617915,gene
2281,503,0.347497225,0.0419617915,20141.6599,419.617915,gene
2282,503,0.347497225,0.0419617915,20141.6599,419.617915,gene
2283,503,0.347497225,0.0419617915,20141.6599,419.617915,gene
2284,502,0.346791565,0.041706676,20019.2045,417.06676,gene
2285,502,0.346791565,0.041706676,20019.2045,417.06676,gene
2286,502,0.346791565,0.041706676,20019.2045,417.06676,gene
2287,502,0.346791565,0.041706676,20019.2045,417.06676,gene
2288,501,0.346087366,0.0414531214,19897.4983,414.531214,gene
2289,501,0.346087366,0.0414531214,19897.4983,414.531214,gene
2290,501,0.346087366,0.0414531214,19897.4983,414.531214,gene
2291,501,0.346087366,0.0414531214,19897.4983,414.531214,gene
2292,500,0.345384598,0.0412011084,19776.532,412.011084,gene
2293,500,0.345384598,0.0412011084,19776.532,412.011084,gene
2294,500,0.345384598,0.0412011084,19776.532,412.011084,gene
2295,500,0.345384598,0.0412011084,19776.532,412.011084,gene
2296,499,0.34468326,0.0409506288,19656.3018,409.506288,gene
2297,499,0.34468326,0.0409506288,19656.3018,409.506288,gene
2298,499,0.34468326,0.0409506288,19656.3018,409.506288,gene
2299,499,0.34468326,0.0409506288,19656.3018,409.506288,gene
2300,498,0.343983322,0.0407016636,19536.7985,407.016636,gene
2301,498,0.343983322,0.0407016636,19536.7985,407.016636,gene
2302,498,0.343983322,0.0407016636,19536.7985,407.016636,gene
2303,498,0.343983322,0.0407016636,19536.7985,407.016636,gene
2304,497,0.343284816,0.0404542153,19418.0233,404.542153,gene
2305,497,0.343284816,0.0404542153,19418.0233,404.542153,gene
2306,497,0.343284816,0.0404542153,19418.0233,404.542153,gene
2307,497,0.343284816,0.0404542153,19418.0233,404.542153,gene
2308,496,0.342587739,0.0402082756,19299.9723,402.082756,gene
2309,496,0.342587739,0.0402082756,19299.9723,402.082756,gene
2310,496,0.342587739,0.0402082756,19299.9723,402.082756,gene
2311,496,0.342587739,0.0402082756,19299.9723,402.082756,gene
2312,495,0.341892093,0.0399638364,19182.6415,399.638364,gene
2313,495,0.341892093,0.0399638364,19182.6415,399.638364,gene
2314,495,0.341892093,0.0399638364,19182.6415,399.638364,gene
2315,495,0.341892093,0.0399638364,19182.6415,399.638364,gene
2316,494,0.341197819,0.0397208686,19066.0169,397.208686,gene
2317,494,0.341197819,0.0397208686,19066.0169,397.208686,gene
2318,494,0.341197819,0.0397208686,19066.0169,397.208686,gene
2319,494,0.341197819,0.0397208686,19066.0169,397.208686,gene
2320,493,0.340504974,0.0394793853,18950.1049,394.793853,gene
2321,493,0.340504974,0.0394793853,18950.1049,394.793853,gene
2322,493,0.340504974,0.0394793853,18950.1049,394.793853,gene
2323,493,0.340504974,0.0394793853,18950.1049,394.793853,gene
2324,492,0.33981353,0.0392393678,18834.8966,392.393678,gene
2325,492,0.33981353,0.0392393678,18834.8966,392.393678,gene
2326,492,0.33981353,0.0392393678,18834.8966,392.393678,gene
2327,492,0.33981353,0.0392393678,18834.8966,392.393678,gene
2328,491,0.339123517,0.0390008187,18720.393,390.008187,gene
2329,491,0.339123517,0.0390008187,18720.393,390.008187,gene
2330,491,0.339123517,0.0390008187,18720.393,390.008187,gene
2331,491,0.339123517,0.0390008187,18720.393,390.008187,gene
2332,490,0.338434875,0.0387637094,18606.5805,387.637094,gene
2333,490,0.338434875,0.0387637094,18606.5805,387.637094,gene
2334,490,0.338434875,0.0387637094,18606.5805,387.637094,gene
2335,490,0.338434875,0.0387637094,18606.5805,387.637094,gene
2336,489,0.337747633,0.0385280425,18493.4604,385.280425,gene
2337,489,0.337747633,0.0385280425,18493.4604,385.280425,gene
2338,489,0.337747633,0.0385280425,18493.4604,385.280425,gene
2339,489,0.337747633,0.0385280425,18493.4604,385.280425,gene
2340,488,0.337061793,0.03829381,18381.0288,382.9381,gene
2341,488,0.337061793,0.03829381,18381.0288,382.9381,gene
2342,488,0.337061793,0.03829381,18381.0288,382.9381,gene
2343,488,0.337061793,0.03829381,18381.0288,382.9381,gene
2344,487,0.336377352,0.0380610043,18269.2821,380.610043,gene
2345,487,0.336377352,0.0380610043,18269.2821,380.610043,gene
2346,487,0.336377352,0.0380610043,18269.2821,380.610043,gene
2347,487,0.336377352,0.0380610043,18269.2821,380.610043,gene
2348,486,0.335694313,0.0378296177,18158.2165,378.296177,gene
2349,486,0.335694313,0.0378296177,18158.2165,378.296177,gene
2350,486,0.335694313,0.0378296177,18158.2165,378.296177,gene
2351,486,0.335694313,0.0378296177,18158.2165,378.296177,gene
2352,485,0.335012645,0.0375996323,18047.8235,375.996323,gene
2353,485,0.335012645,0.0375996323,18047.8235,375.996323,gene
2354,485,0.335012645,0.0375996323,18047.8235,375.996323,gene
2355,485,0.335012645,0.0375996323,18047.8235,375.996323,gene
2356,484,0.334332347,0.0373710406,17938.0995,373.710406,gene
2357,484,0.334332347,0.0373710406,17938.0995,373.710406,gene
2358,484,0.334332347,0.0373710406,17938.0995,373.710406,gene
2359,484,0.334332347,0.0373710406,17938.0995,373.710406,gene
2360,483,0.33365345,0.0371438451,17829.0456,371.438451,gene
2361,483,0.33365345,0.0371438451,17829.0456,371.438451,gene
2362,483,0.33365345,0.0371438451,17829.0456,371.438451,gene
2363,483,0.33365345,0.0371438451,17829.0456,371.438451,gene
2364,482,0.332975924,0.0369180283,17720.6536,369.180283,gene
2365,482,0.332975924,0.0369180283,17720.6536,369.180283,gene
2366,482,0.332975924,0.0369180283,17720.6536,369.180283,gene
2367,482,0.332975924,0.0369180283,17720.6536,369.180283,gene
2368,481,0.332299769,0.0366935827,17612.9197,366.935827,gene
2369,481,0.332299769,0.0366935827,17612.9197,366.935827,gene
2370,481,0.332299769,0.0366935827,17612.9197,366.935827,gene
2371,481,0.332299769,0.0366935827,17612.9197,366.935827,gene
2372,480,0.331624985,0.036470501,17505.8405,364.70501,gene
2373,480,0.331624985,0.036470501,17505.8405,364.70501,gene
2374,480,0.331624985,0.036470501,17505.8405,364.70501,gene
2375,480,0.331624985,0.036470501,17505.8405,364.70501,gene
2376,479,0.330951571,0.0362487757,17399.4123,362.487757,gene
2377,479,0.330951571,0.0362487757,17399.4123,362.487757,gene
2378,479,0.330951571,0.0362487757,17399.4123,362.487757,gene
2379,479,0.330951571,0.0362487757,17399.4123,362.487757,gene
2380,478,0.330279559,0.0360284093,17293.6365,360.284093,gene
2381,478,0.330279559,0.0360284093,17293.6365,360.284093,gene
2382,478,0.330279559,0.0360284093,17293.6365,360.284093,gene
2383,478,0.330279559,0.0360284093,17293.6365,360.284093,gene
2384,477,0.329608858,0.0358093652,17188.4953,358.093652,gene
2385,477,0.329608858,0.0358093652,17188.4953,358.093652,gene
2386,477,0.329608858,0.0358093652,17188.4953,358.093652,gene
2387,477,0.329608858,0.0358093652,17188.4953,358.093652,gene
2388,476,0.328939557,0.0355916654,17083.9994,355.916654,gene
2389,476,0.328939557,0.0355916654,17083.9994,355.916654,gene
2390,476,0.328939557,0.0355916654,17083.9994,355.916654,gene
2391,476,0.328939557,0.0355916654,17083.9994,355.916654,gene
2392,475,0.328271598,0.0353752833,16980.136,353.752833,gene
2393,475,0.328271598,0.0353752833,16980.136,353.752833,gene
2394,475,0.328271598,0.0353752833,16980.136,353.752833,gene
2395,475,0.328271598,0.0353752833,16980.136,353.752833,gene
2396,474,0.327605009,0.0351602214,16876.9062,351.602214,gene
2397,474,0.327605009,0.0351602214,16876.9062,351.602214,gene
2398,474,0.327605009,0.0351602214,16876.9062,351.602214,gene
2399,474,0.327605009,0.0351602214,16876.9062,351.602214,gene
2400,473,0.326939762,0.0349464629,16774.3022,349.464629,gene
2401,473,0.326939762,0.0349464629,16774.3022,349.464629,gene
2402,473,0.326939762,0.0349464629,16774.3022,349.464629,gene
2403,473,0.326939762,0.0349464629,16774.3022,349.464629,gene
2404,472,0.326275885,0.0347340104,16672.325,347.340104,gene
2405,472,0.326275885,0.0347340104,16672.325,347.340104,gene
2406,472,0.326275885,0.0347340104,16672.325,347.340104,gene
2407,472,0.326275885,0.0347340104,16672.325,347.340104,gene
2408,471,0.32561332,0.0345228377,16570.9621,345.228377,gene
2409,471,0.32561332,0.0345228377,16570.9621,345.228377,gene
2410,471,0.32561332,0.0345228377,16570.9621,345.228377,gene
2411,471,0.32561332,0.0345228377,16570.9621,345.228377,gene
2412,470,0.324952126,0.034312957,16470.2194,343.12957,gene
2413,470,0.324952126,0.034312957,16470.2194,343.12957,gene
2414,470,0.324952126,0.034312957,16470.2194,343.12957,gene
2415,470,0.324952126,0.034312957,16470.2194,343.12957,gene
2416,469,0.324292272,0.0341043518,16370.0889,341.043518,gene
2417,469,0.324292272,0.0341043518,16370.0889,341.043518,gene
2418,469,0.324292272,0.0341043518,16370.0889,341.043518,gene
2419,469,0.324292272,0.0341043518,16370.0889,341.043518,gene
2420,468,0.32363376,0.0338970152,16270.5673,338.970152,gene
2421,468,0.32363376,0.0338970152,16270.5673,338.970152,gene
2422,468,0.32363376,0.0338970152,16270.5673,338.970152,gene
2423,468,0.32363376,0.0338970152,16270.5673,338.970152,gene
2424,467,0.322976589,0.0336909403,16171.6513,336.909403,gene
2425,467,0.322976589,0.0336909403,16171.6513,336.909403,gene
2426,467,0.322976589,0.0336909403,16171.6513,336.909403,gene
2427,467,0.322976589,0.0336909403,16171.6513,336.909403,gene
2428,466,0.322320729,0.033486111,16073.3333,334.86111,gene
2429,466,0.322320729,0.033486111,16073.3333,334.86111,gene
2430,466,0.322320729,0.033486111,16073.3333,334.86111,gene
2431,466,0.322320729,0.033486111,16073.3333,334.86111,gene
2432,465,0.321666211,0.0332825298,15975.6143,332.825298,gene
2433,465,0.321666211,0.0332825298,15975.6143,332.825298,gene
2434,465,0.321666211,0.0332825298,15975.6143,332.825298,gene
2435,465,0.321666211,0.0332825298,15975.6143,332.825298,gene
2436,464,0.321013033,0.0330801901,15878.4912,330.801901,gene
2437,464,0.321013033,0.0330801901,15878.4912,330.801901,gene
2438,464,0.321013033,0.0330801901,15878.4912,330.801901,gene
2439,464,0.321013033,0.0330801901,15878.4912,330.801901,gene
2440,463,0.320361197,0.032879085,15781.9608,328.79085,gene
2441,463,0.320361197,0.032879085,15781.9608,328.79085,gene
2442,463,0.320361197,0.032879085,15781.9608,328.79085,gene
2443,463,0.320361197,0.032879085,15781.9608,328.79085,gene
2444,462,0.319710642,0.0326791896,15686.011,326.791896,gene
2445,462,0.319710642,0.0326791896,15686.011,326.791896,gene
2446,462,0.319710642,0.0326791896,15686.011,326.791896,gene
2447,462,0.319710642,0.0326791896,15686.011,326.791896,gene
2448,461,0.319061428,0.0324805156,15590.6475,324.805156,gene
2449,461,0.319061428,0.0324805156,15590.6475,324.805156,gene
2450,461,0.319061428,0.0324805156,15590.6475,324.805156,gene
2451,461,0.319061428,0.0324805156,15590.6475,324.805156,gene
2452,460,0.318413556,0.0322830564,15495.8671,322.830564,gene
2453,460,0.318413556,0.0322830564,15495.8671,322.830564,gene
2454,460,0.318413556,0.0322830564,15495.8671,322.830564,gene
2455,460,0.318413556,0.0322830564,15495.8671,322.830564,gene
2456,459,0.317766964,0.0320867873,15401.6579,320.867873,gene
2457,459,0.317766964,0.0320867873,15401.6579,320.867873,gene
2458,459,0.317766964,0.0320867873,15401.6579,320.867873,gene
2459,459,0.317766964,0.0320867873,15401.6579,320.867873,gene
2460,458,0.317121714,0.03189172,15308.0256,318.9172,gene
2461,458,0.317121714,0.03189172,15308.0256,318.9172,gene
2462,458,0.317121714,0.03189172,15308.0256,318.9172,gene
2463,458,0.317121714,0.03189172,15308.0256,318.9172,gene
2464,457,0.316477746,0.0316978298,15214.9583,316.978298,gene
2465,457,0.316477746,0.0316978298,15214.9583,316.978298,gene
2466,457,0.316477746,0.0316978298,15214.9583,316.978298,gene
2467,457,0.316477746,0.0316978298,15214.9583,316.978298,gene
2468,456,0.315835088,0.0315051196,15122.4574,315.051196,gene
2469,456,0.315835088,0.0315051196,15122.4574,315.051196,gene
2470,456,0.315835088,0.0315051196,15122.4574,315.051196,gene
2471,456,0.315835088,0.0315051196,15122.4574,315.051196,gene
2472,455,0.315193743,0.0313135828,15030.5197,313.135828,gene
2473,455,0.315193743,0.0313135828,15030.5197,313.135828,gene
2474,455,0.315193743,0.0313135828,15030.5197,313.135828,gene
2475,455,0.315193743,0.0313135828,15030.5197,313.135828,gene
2476,454,0.314553708,0.0311232131,14939.1423,311.232131,gene
2477,454,0.314553708,0.0311232131,14939.1423,311.232131,gene
2478,454,0.314553708,0.0311232131,14939.1423,311.232131,gene
2479,454,0.314553708,0.0311232131,14939.1423,311.232131,gene
2480,453,0.313914984,0.0309340042,14848.322,309.340042,gene
2481,453,0.313914984,0.0309340042,14848.322,309.340042,gene
2482,453,0.313914984,0.0309340042,14848.322,309.340042,gene
2483,453,0.313914984,0.0309340042,14848.322,309.340042,gene
2484,452,0.313277543,0.0307459411,14758.0517,307.459411,gene
2485,452,0.313277543,0.0307459411,14758.0517,307.459411,gene
2486,452,0.313277543,0.0307459411,14758.0517,307.459411,gene
2487,452,0.313277543,0.0307459411,14758.0517,307.459411,gene
2488,451,0.312641382,0.0305590174,14668.3284,305.590174,gene
2489,451,0.312641382,0.0305590174,14668.3284,305.590174,gene
2490,451,0.312641382,0.0305590174,14668.3284,305.590174,gene
2491,451,0.312641382,0.0305590174,14668.3284,305.590174,gene
2492,450,0.312006533,0.0303732359,14579.1532,303.732359,gene
2493,450,0.312006533,0.0303732359,14579.1532,303.732359,gene
2494,450,0.312006533,0.0303732359,14579.1532,303.732359,gene
2495,450,0.312006533,0.0303732359,14579.1532,303.732359,gene
2496,449,0.311372966,0.0301885816,14490.5192,301.885816,gene
2497,449,0.311372966,0.0301885816,14490.5192,301.885816,gene
2498,449,0.311372966,0.0301885816,14490.5192,301.885816,gene
2499,449,0.311372966,0.0301885816,14490.5192,301.885816,gene
2500,448,0.31074068,0.0300050485,14402.4233,300.050485,gene
2501,448,0.31074068,0.0300050485,14402.4233,300.050485,gene
2502,448,0.31074068,0.0300050485,14402.4233,300.050485,gene
2503,448,0.31074068,0.0300050485,14402.4233,300.050485,gene
2504,447,0.310109675,0.0298226305,14314.8626,298.226305,gene
2505,447,0.310109675,0.0298226305,14314.8626,298.226305,gene
2506,447,0.310109675,0.0298226305,14314.8626,298.226305,gene
2507,447,0.310109675,0.0298226305,14314.8626,298.226305,gene
2508,446,0.309479952,0.0296413215,14227.8343,296.413215,gene
2509,446,0.309479952,0.0296413215,14227.8343,296.413215,gene
2510,446,0.309479952,0.0296413215,14227.8343,296.413215,gene
2511,446,0.309479952,0.0296413215,14227.8343,296.413215,gene
2512,445,0.30885151,0.0294611156,14141.3355,294.611156,gene
2513,445,0.30885151,0.0294611156,14141.3355,294.611156,gene
2514,445,0.30885151,0.0294611156,14141.3355,294.611156,gene
2515,445,0.30885151,0.0294611156,14141.3355,294.611156,gene
2516,444,0.30822435,0.0292820068,14055.3633,292.820068,gene
2517,444,0.30822435,0.0292820068,14055.3633,292.820068,gene
2518,444,0.30822435,0.0292820068,14055.3633,292.820068,gene
2519,444,0.30822435,0.0292820068,14055.3633,292.820068,gene
2520,443,0.307598472,0.0291039891,13969.9148,291.039891,gene
2521,443,0.307598472,0.0291039891,13969.9148,291.039891,gene
2522,443,0.307598472,0.0291039891,13969.9148,291.039891,gene
2523,443,0.307598472,0.0291039891,13969.9148,291.039891,gene
2524,442,0.306973845,0.0289270483,13884.9832,289.270483,gene
2525,442,0.306973845,0.0289270483,13884.9832,289.270483,gene
2526,442,0.306973845,0.0289270483,13884.9832,289.270483,gene
2527,442,0.306973845,0.0289270483,13884.9832,289.270483,gene
2528,441,0.306350499,0.0287511869,13800.5697,287.511869,gene
2529,441,0.306350499,0.0287511869,13800.5697,287.511869,gene
2530,441,0.306350499,0.0287511869,13800.5697,287.511869,gene
2531,441,0.306350499,0.0287511869,13800.5697,287.511869,gene
2532,440,0.305728436,0.028576399,13716.6715,285.76399,gene
2533,440,0.305728436,0.028576399,13716.6715,285.76399,gene
2534,440,0.305728436,0.028576399,13716.6715,285.76399,gene
2535,440,0.305728436,0.028576399,13716.6715,285.76399,gene
2536,439,0.305107594,0.0284026623,13633.2779,284.026623,gene
2537,439,0.305107594,0.0284026623,13633.2779,284.026623,gene
2538,439,0.305107594,0.0284026623,13633.2779,284.026623,gene
2539,439,0.305107594,0.0284026623,13633.2779,284.026623,gene
2540,438,0.304488033,0.0282299875,13550.394,282.299875,gene
2541,438,0.304488033,0.0282299875,13550.394,282.299875,gene
2542,438,0.304488033,0.0282299875,13550.394,282.299875,gene
2543,438,0.304488033,0.0282299875,13550.394,282.299875,gene
2544,437,0.303869754,0.028058369,13468.0171,280.58369,gene
2545,437,0.303869754,0.028058369,13468.0171,280.58369,gene
2546,437,0.303869754,0.028058369,13468.0171,280.58369,gene
2547,437,0.303869754,0.028058369,13468.0171,280.58369,gene
2548,436,0.303252697,0.0278877846,13386.1366,278.877846,gene
2549,436,0.303252697,0.0278877846,13386.1366,278.877846,gene
2550,436,0.303252697,0.0278877846,13386.1366,278.877846,gene
2551,436,0.303252697,0.0278877846,13386.1366,278.877846,gene
2552,435,0.302636892,0.0277182369,13304.7537,277.182369,gene
2553,435,0.302636892,0.0277182369,13304.7537,277.182369,gene
2554,435,0.302636892,0.0277182369,13304.7537,277.182369,gene
2555,435,0.302636892,0.0277182369,13304.7537,277.182369,gene
2556,434,0.302022368,0.0275497285,13223.8697,275.497285,gene
2557,434,0.302022368,0.0275497285,13223.8697,275.497285,gene
2558,434,0.302022368,0.0275497285,13223.8697,275.497285,gene
2559,434,0.302022368,0.0275497285,13223.8697,275.497285,gene
2560,433,0.301409066,0.0273822375,13143.474,273.822375,gene
2561,433,0.301409066,0.0273822375,13143.474,273.822375,gene
2562,433,0.301409066,0.0273822375,13143.474,273.822375,gene
2563,433,0.301409066,0.0273822375,13143.474,273.822375,gene
2564,432,0.300797015,0.0272157664,13063.5679,272.157664,gene
2565,432,0.300797015,0.0272157664,13063.5679,272.157664,gene
2566,432,0.300797015,0.0272157664,13063.5679,272.157664,gene
2567,432,0.300797015,0.0272157664,13063.5679,272.157664,gene
2568,431,0.300186217,0.0270503098,12984.1487,270.503098,gene
2569,431,0.300186217,0.0270503098,12984.1487,270.503098,gene
2570,431,0.300186217,0.0270503098,12984.1487,270.503098,gene
2571,431,0.300186217,0.0270503098,12984.1487,270.503098,gene
2572,430,0.29957664,0.0268858541,12905.21,268.858541,gene
2573,430,0.29957664,0.0268858541,12905.21,268.858541,gene
2574,430,0.29957664,0.0268858541,12905.21,268.858541,gene
2575,430,0.29957664,0.0268858541,12905.21,268.858541,gene
2576,429,0.298968315,0.0267224019,12826.7529,267.224019,gene
2577,429,0.298968315,0.0267224019,12826.7529,267.224019,gene
2578,429,0.298968315,0.0267224019,12826.7529,267.224019,gene
2579,429,0.298968315,0.0267224019,12826.7529,267.224019,gene
2580,428,0.298361212,0.0265599399,12748.7712,265.599399,gene
2581,428,0.298361212,0.0265599399,12748.7712,265.599399,gene
2582,428,0.298361212,0.0265599399,12748.7712,265.599399,gene
2583,428,0.298361212,0.0265599399,12748.7712,265.599399,gene
2584,427,0.297755361,0.0263984706,12671.2659,263.984706,gene
2585,427,0.297755361,0.0263984706,12671.2659,263.984706,gene
2586,427,0.297755361,0.0263984706,12671.2659,263.984706,gene
2587,427,0.297755361,0.0263984706,12671.2659,263.984706,gene
2588,426,0.297150731,0.0262379808,12594.2308,262.379808,gene
2589,426,0.297150731,0.0262379808,12594.2308,262.379808,gene
2590,426,0.297150731,0.0262379808,12594.2308,262.379808,gene
2591,426,0.297150731,0.0262379808,12594.2308,262.379808,gene
2592,425,0.296547323,0.0260784651,12517.6632,260.784651,gene
2593,425,0.296547323,0.0260784651,12517.6632,260.784651,gene
2594,425,0.296547323,0.0260784651,12517.6632,260.784651,gene
2595,425,0.296547323,0.0260784651,12517.6632,260.784651,gene
2596,424,0.295945168,0.0259199261,12441.5645,259.199261,gene
2597,424,0.295945168,0.0259199261,12441.5645,259.199261,gene
2598,424,0.295945168,0.0259199261,12441.5645,259.199261,gene
2599,424,0.295945168,0.0259199261,12441.5645,259.199261,gene
2600,423,0.295344204,0.0257623429,12365.9246,257.623429,gene
2601,423,0.295344204,0.0257623429,12365.9246,257.623429,gene
2602,423,0.295344204,0.0257623429,12365.9246,257.623429,gene
2603,423,0.295344204,0.0257623429,12365.9246,257.623429,gene
2604,422,0.294744462,0.0256057181,12290.7447,256.057181,gene
2605,422,0.294744462,0.0256057181,12290.7447,256.057181,gene
2606,422,0.294744462,0.0256057181,12290.7447,256.057181,gene
2607,422,0.294744462,0.0256057181,12290.7447,256.057181,gene
2608,421,0.294145942,0.0254500466,12216.0224,254.500466,gene
2609,421,0.294145942,0.0254500466,12216.0224,254.500466,gene
